54848;Mean Creek (Special Edition);Paramount;19.99;R;Drama;01-25-2005
1980;Enter The Dragon (1973/ Warner Brothers/ Special Edition/ Old Version/ 1998 Release);Warner Brothers;5.97;R;Action/Adventure;06-30-1998
187537;Rocky IV (DVD & Blu-ray Combo);MGM/UA;19.99;PG;Drama;10-05-2010
126361;Dreamgirls (DreamWorks/ Pan & Scan/ Checkpoint);DreamWorks;19.99;PG-13;Musical;05-01-2007
252823;Pride Of The Yankees (Warner Brothers) / Cobb;Warner Brothers;12.97;NR;Drama;10-15-2013
202855;Miracle On 34th Street (1947);Fox;14.98;NR;Family;10-18-2005
246007;Gunfight At The O.K. Corral (Warner Brothers) / The Man Who Shot Liberty Valance;Warner Brothers;14.96;NR;Western;06-04-2013
162922;All In The Family (1971/ Sony Pictures): The Complete 3rd Season;Sony Pictures;19.99;NR;TV Classics;09-01-2009
117262;Elvis Blue Suede Collection: Jailhouse Rock (Deluxe Edition) / It Happened At The World's Fair / Kissin' Cousins / ...;Warner Brothers;54.98;NR;Drama;11-27-2007
258598;Knight Rider (1982): Season 3;Universal;26.98;NR;TV Classics;04-08-2014
244058;Raiders From Beneath The Sea (On Demand DVD-R);Fox;19.98;NR;Drama;03-12-2013
255606;Dallas (2012): The Complete 2nd Season;Warner Brothers;39.98;NR;TV Classics;02-11-2014
24904;Here Comes Cookie / Six Of A Kind;Universal;19.98;NR;Comedy;02-04-2003
3034;Iron Giant;Warner Brothers;19.98;PG;Animation;11-23-1999
24969;Stargate SG-1: Season 2, Vol. 5;MGM/UA;14.98;NR;TV Classics;02-04-2003
120480;Talk To Me (2007/ Widescreen);Universal;12.98;R;Drama;10-30-2007
10293;True Believer (Columbia/Tri-Star);Columbia/Tri-Star;14.99;R;Drama;04-03-2001
129747;Big Gay Sketch Show: The Complete 2nd Season;Paramount;26.99;NR;TV Classics;04-29-2008
15486;Watership Down (1978/ Old Version);Warner Brothers;14.96;PG;Animation;03-26-2002
31107;National Lampoon's Christmas Vacation (Widescreen/ Old Version);Warner Brothers;19.96;PG-13;Comedy;10-07-2003
927;Bridge Too Far (Old Version);MGM/UA;9.98;PG;War;05-01-2001
254562;Gremlins (25th Anniversary/ Blu-ray w/ Gas Cash);Warner Brothers;19.98;PG;Comedy;10-01-2013
170938;Reality Bites (10th Anniversary Special Edition);Universal;9.99;PG-13;Comedy;01-05-2010
202924;Boys Are Back (Miramax Lions Gate);Miramax Lions Gate;9.98;PG-13;Drama;04-19-2011
237089;Gunsmoke: The 7th Season, Vol. 2 (Checkpoint);Paramount;36.99;NR;TV Classics;02-05-2013
35333;Kevin Costner Selection: 3000 Miles To Graceland / Robin Hood: Prince Of Thieves / Tin Cup (Old Version);Warner Brothers;20.94;R;Action/Adventure;11-06-2001
116941;Beast Within / The Bat People;MGM/UA;9.98;VAR;Horror;09-11-2007
260750;Godzilla Vs. Mechagodzilla II (Blu-ray) / Godzilla Vs. Spacegodzilla (Blu-ray);Sony Pictures;19.99;VAR;SciFi;05-06-2014
136572;Elizabeth: The Golden Age (Universal) / Elizabeth (Special Edition) (Back-To-Back);Universal;26.99;VAR;Drama;07-08-2008
196710;Peter Pan (2003/ Widescreen/ Blu-ray);Universal;14.98;PG;Fantasy;04-05-2011
264310;Bad Words (DVD & Blu-ray Combo w/ Digital Copy);Universal;34.98;R;Comedy;08-05-2014
136072;Spiderwick Chronicles (Paramount/ Widescreen);Paramount;6.99;PG;Family;06-24-2008
197330;Roman Holiday (Audrey Hepburn Line Edition/ Checkpoint);Paramount;6.99;NR;Comedy;03-29-2011
61662;Branded (1950/ Paramount);Paramount;9.99;NR;Western;09-27-2005
71205;Batman Begins (Widescreen/ Limited Deluxe Edition/ 2-Disc);Warner Brothers;30.97;PG-13;Action/Adventure;10-18-2005
232848;Safari (1956/ Choice Collection/ On Demand DVD-R);Sony Pictures;20.95;NR;Action/Adventure;09-04-2012
92514;Fairytale 3-Pack: Ever After: A Cinderella Story / Where The Heart Is / Someone Like You;Fox;29.98;VAR;Drama;11-07-2006
181256;Kingdom Of Heaven (2005/ Widescreen) / Master And Commander: The Far Side Of The World;Fox;14.98;VAR;Action/Adventure;06-01-2010
78238;Hollywood Screen Legends Giftset: Roman Holiday / To Catch A Thief / A Place In The Sun;Paramount;25.99;NR;Drama;03-21-2006
142348;Iron Man (2008/ Paramount/ Special Collectors' Edition/ 2-Disc);Paramount;14.99;PG-13;Action/Adventure;09-30-2008
61663;MacGyver: The Complete 2nd Season;Paramount;22.99;NR;TV Classics;06-07-2005
48867;Under The Cherry Moon;Warner Brothers;5.97;PG-13;Musical;08-24-2004
250834;Prancer Returns (Universal) / Stealing Christmas / The Borrowers (2011);Universal;14.98;NR;Family;10-15-2013
21328;General's Daughter (Paramount/ Special Edition);Paramount;19.99;R;Mystery/Suspense;12-14-1999
199120;Psych: The Complete 5th Season;Universal;39.98;NR;TV Classics;05-31-2011
7186;Stranger Than Paradise (MGM/UA);MGM/UA;14.95;R;Comedy/Drama;09-05-2000
90496;MacGyver: The Complete 7th Season: The Last Season;Paramount;22.99;NR;TV Classics;10-24-2006
48593;Breakin' All The Rules (Special Edition) / Baby Boy (Special Edition) (2-Pack);Columbia/Tri-Star;26.95;PG-13;Comedy;10-12-2004
237311;Anger Management (2012): Season 1;Lions Gate;19.98;NR;TV Classics;01-08-2013
176727;Rocky (1976/ DVD & Blu-ray Combo/ Old Version);MGM/UA;19.99;PG;Drama;04-06-2010
46318;Alfred Hitchcock: The Signature Collection: Dial M For Murder / Foreign Correspondent / I Confess / Mr. & Mrs. Smith / ...;Warner Brothers;99.92;NR;Mystery/Suspense;09-07-2004
241759;Batman: The Dark Knight Returns, Part 2 (Special Edition/ 2-Disc);Warner Brothers;24.98;PG-13;Animation;03-12-2013
15143;Hot Pursuit (1987);Paramount;9.99;PG-13;Comedy;02-19-2002
256524;Hellbenders (2012/ Blu-ray 3D/ Blu-ray w/ Digital Copy);Lions Gate;24.99;R;Comedy;02-18-2014
46814;Rainbow Brite And The Star Stealer;Warner Brothers;19.97;G;Animation;11-02-2004
77665;Story Of Ruth;Fox;9.98;NR;Drama;03-14-2006
53699;Imperium: Augustus;Columbia/Tri-Star;14.99;R;Drama;01-04-2005
15938;All The Right Moves (Old Version/ 2002 Release);Fox;9.98;R;Drama;03-05-2002
230796;First Christmas: The Story Of The First Christmas Snow (Deluxe Edition);Warner Brothers;19.97;NR;Family;10-02-2012
245164;Summoned;Lions Gate;14.98;PG-13;Horror;06-18-2013
234394;Watch;Fox;14.98;R;Comedy;11-13-2012
246747;Oogieloves In The Big Balloon Adventure;Lions Gate;9.98;G;Family;07-16-2013
29086;Code Hunter (Fox);Fox;9.98;PG-13;Action/Adventure;06-03-2003
221889;Footloose (2011/ Paramount);Paramount;19.99;PG-13;Comedy;03-06-2012
140081;Braveheart (1995/ Paramount/ Special Edition/ En Espanol);Paramount;14.99;R;Action/Adventure;09-16-2008
259212;City Of Bad Men (On Demand DVD-R);Fox;19.98;NR;Action/Adventure;01-28-2014
11062;All Revved Up;MGM/UA;9.94;R;Comedy;06-12-2001
48891;Antz;DreamWorks;14.99;PG;Animation;10-26-2004
69947;Star Trek: Enterprise: The Complete Season 4;Paramount;69.99;NR;TV Classics;11-01-2005
138494;Star Trek: Fan Collective: Alternate Realities (Special Edition/ Checkpoint);Paramount;39.99;NR;TV Classics;09-16-2008
174074;Free Willy 2: The Adventure Home;Warner Brothers;14.98;PG;Family;03-02-2010
27708;X-Men: Evolution / Mutants Rising;Warner Brothers;12.98;NR;Animation;04-22-2003
133795;Sublime (R-Rated Version/ Blu-ray);Warner Brothers;14.98;R;Horror;04-22-2008
13624;Magnum Force;Warner Brothers;14.98;R;Action/Adventure;11-20-2001
92781;Classic Christmas Collection (Paramount): It's A Wonderful Life (60th Anniversary Edition) / White Christmas;Paramount;29.99;NR;Family;10-31-2006
146883;Without A Paddle: Nature's Calling (Paramount/ Checkpoint);Paramount;29.99;PG-13;Comedy;01-13-2009
193684;Dinner For Schmucks (Paramount/ Rental Ready);Paramount;29.98;PG-13;Comedy;01-04-2011
2053;Excess Baggage;Columbia/Tri-Star;9.99;PG-13;Comedy;02-03-1998
42945;Justice League: Star Crossed;Warner Brothers;14.96;NR;Animation;04-27-2004
49203;Care Bears Movie / Second Star To The Left (2-Pack/ Side-By-Side);MGM/UA;19.98;G;Animation;11-16-2004
229029;Dr. Seuss' The Lorax (DVD & Blu-ray Combo w/ Digital Copy);Universal;19.98;PG;Animation;08-07-2012
164685;Miser Brother's Christmas (Deluxe Edition);Warner Brothers;14.97;NR;Animation;10-06-2009
79963;Godzilla: The Series: Mutant Madness;Sony Pictures;14.99;NR;TV Classics;03-28-2006
89336;For Me And My Gal;Warner Brothers;19.98;NR;Musical;08-29-2006
138527;Wonder Pets: Save The Bengal Tiger! (Checkpoint);Paramount;16.99;NR;Family;09-09-2008
81171;Buffy The Vampire Slayer (1997): The Complete 5th Season (Special Edition);Fox;19.98;NR;TV Classics;05-30-2006
113798;Dawn Of The Dead (2004/ Widescreen/ HD-DVD);Universal;19.98;R;Horror;08-28-2007
39553;Tokyo Godfathers;Columbia/Tri-Star;19.99;PG-13;Anime;04-13-2004
131760;Eyes Wide Shut (Special Edition/ R-Rated & Unrated Versions);Warner Brothers;26.99;R/UR;Drama;01-01-2008
195113;Memento (Blu-ray/ 10th Anniversary Edition);Lions Gate;14.99;R;Mystery/Suspense;02-22-2011
29966;Cowboy Bebop: The Movie (Columbia/Tri-Star/ Special Edition);Columbia/Tri-Star;19.94;R;Anime;06-24-2003
255921;A.C.O.D.;Paramount;29.98;R;Comedy;01-14-2014
103327;Murder, She Wrote: The Complete 6th Season (Old Version);Universal;34.98;NR;TV Classics;04-17-2007
125050;Good Luck Chuck (Widescreen/ R-Rated Version);Lions Gate;9.98;R;Comedy;01-15-2008
218182;Bucky Larson: Born To Be A Star (Blu-ray);Sony Pictures;14.99;R;Comedy;01-17-2012
123132;Flushed Away (Pan & Scan w/ Slug Pattern Book Cover);Paramount;19.99;PG;Animation;08-17-2007
33042;Clint Eastwood: Cop: Dirty Harry / Magnum Force / Tightrope;Warner Brothers;39.98;VAR;Action/Adventure;10-07-2003
115273;Wiggles: Wiggle Dancing: Live In The USA;Warner Brothers;14.97;NR;Family;10-09-2007
259434;Chronicles Of Narnia: The Voyage Of The Dawn Treader (En Espanol);Fox;14.98;PG;Fantasy;03-25-2014
59779;Woodsman (2004);Columbia/Tri-Star;14.94;R;Drama;04-12-2005
72487;Amazing Race: The 7th Season;Paramount;38.99;NR;TV Classics;12-20-2005
239660;There Will Be Blood (Warner Brothers/ Blu-ray);Warner Brothers;14.97;R;Drama;01-08-2013
175329;African Queen (Paramount/ Blu-ray);Paramount;22.99;NR;Drama;03-23-2010
206695;Jackie Chan Is The Prisoner;Lions Gate;14.98;R;Foreign;08-02-2011
9078;Jean De Florette;MGM/UA;19.98;PG;Foreign;01-23-2001
69943;Alvin And The Chipmunks: A Chipmunk Christmas / Merry Christmas Mr. Carroll / Dave's Wonderful Life;Paramount;14.99;NR;Animation;11-01-2005
64299;Nadine;Columbia/Tri-Star;14.99;PG;Comedy;07-05-2005
235198;Total Recall (2012 w/ Digital Copy);Sony Pictures;19.99;PG-13;SciFi;12-18-2012
190590;Avengers (1998);Warner Brothers;5.97;PG-13;Action/Adventure;11-09-2010
93305;O. Henry's Full House;Fox;19.98;NR;Drama;11-21-2006
163620;Bionic Woman (2007), Vol. 1;Universal;19.98;NR;TV Classics;06-14-2009
160704;Beau Geste;Universal;19.98;NR;Action/Adventure;07-07-2009
8986;Conversation (Paramount/ Special Edition);Paramount;9.99;PG;Drama;12-12-2000
51011;Ski School 2 (Universal);Universal;9.99;R;Comedy;12-28-2004
9008;Pop & Me (Special Edition);MGM/UA;3.98;PG-13;Documentary;12-19-2000
117375;My Cousin Vinny (Special Edition/ SensorMatic);Fox;14.98;R;Comedy;01-30-2007
212041;Ring (2002/ DreamWorks/ Widescreen);DreamWorks;12.99;PG-13;Horror;10-04-2011
138587;Patriot Games (Blu-ray/ Old Version);Paramount;22.99;R;Action/Adventure;07-29-2008
100979;Man About Town;Lions Gate;14.98;R;Action/Comedy;02-13-2007
88400;Stella (2005): Season 1;Paramount;26.99;NR;TV Classics;09-12-2006
56374;Italian Job (2003/ Widescreen/ Checkpoint);Paramount;29.95;PG-13;Action/Adventure;10-21-2003
67133;Atomic Betty #2: Betty To The Rescue;Warner Brothers;14.97;NR;Animation;10-18-2005
103021;Death Of A President;Lions Gate;14.98;R;Drama;04-03-2007
115260;Wiggles: Whoo Hoo! Wiggly Gremlins! (Warner Brothers);Warner Brothers;14.97;NR;Family;10-09-2007
49923;Gypsy (1962) / Auntie Mame (Side-By-Side);Warner Brothers;29.9;NR;Musical;10-12-2004
20357;Flatliners (Columbia/Tri-Star/ Jewel Case);Columbia/Tri-Star;27.95;R;Suspense/Thriller;01-20-1998
62751;Wonder Woman (1975): The Complete 1st - 3rd Seasons;Warner Brothers;119.92;NR;TV Classics;06-07-2005
129304;Cheers: The Complete 9th Season (Checkpoint);Paramount;29.99;NR;TV Classics;04-29-2008
132802;Longest Day (Blu-ray);Fox;24.99;G;War;06-03-2008
215570;Fury Of The Congo (On Demand DVD-R);Sony Pictures;20.95;NR;Action/Adventure;04-13-2011
155786;Mamma Mia! (2008/ Pan & Scan w/ Frame);Universal;19.98;PG-13;Comedy;04-14-2009
53922;Angel Of Death (2003);MGM/UA;14.98;R;Drama;01-18-2005
132307;Sight (2008);Lions Gate;14.98;R;Thriller;05-20-2008
29213;Article 99;MGM/UA;14.98;R;Drama;09-16-2003
184300;American Graffiti (Collector's Edition w/ Free Music Downloads);Universal;14.98;PG;Comedy;08-03-2010
32296;Stuart Saves His Family (Paramount/ Checkpoint);Paramount;29.98;PG-13;Comedy;04-17-2001
196523;Elizabeth (Universal/ Blu-ray) / Elizabeth: The Golden Age (Blu-ray);Universal;19.98;VAR;Drama;03-22-2011
142923;Harry Potter: Years 1 To 5 (Widescreen): Sorcerer's Stone / Chamber Of Secrets / Prisoner Of Azkaban / ...;Warner Brothers;49.92;PG-13;Fantasy;11-11-2008
114108;John Travolta Triple Feature: Face/Off / The General's Daughter / Domestic Disturbance;Paramount;24.99;R;Thriller;09-11-2007
33534;Runaway Bride (Paramount/ Checkpoint);Paramount;6.99;PG;Comedy;01-25-2000
162185;I Love You, Man (Paramount/ Blu-ray/ Checkpoint);Paramount;22.99;R;Comedy;08-11-2009
197262;Mao's Last Dancer (Blu-ray/ Target Exclusive);Fox;29.99;PG;Drama;05-06-2011
70042;Rains Came (Special Edition);Fox;14.98;NR;Action/Adventure;11-01-2005
207013;How I Won the War (Special Edition/ Limited Edition Collection/ On Demand DVD-R/ Remastered);MGM/UA;34.98;NR;Comedy;03-20-2011
233045;Harry Potter: Years 1 & 2: Harry Potter And The Sorcerer's Stone / Harry Potter And The Chamber Of Secrets;Warner Brothers;14.96;PG;Fantasy;10-16-2012
2765;High Plains Drifter;Universal;14.98;R;Western;02-24-1998
101480;Hannibal Lector Collection: Manhunter / Silence Of The Lambs / Hannibal;MGM/UA;29.98;R;Thriller;01-30-2007
60438;Face In The Crowd;Warner Brothers;19.97;NR;Drama;05-10-2005
124535;Joan Crawford Collection, Vol. 2: Torch Song / Strange Cargo / Sadie McKee / Flamingo Road / A Woman's Face;Warner Brothers;49.92;NR;Drama;02-12-2008
18745;Game (1997/ Universal);Universal;9.99;R;Mystery/Suspense;08-27-2002
127982;Gunsmoke: The 2nd Season, Vol. 1 (Checkpoint);Paramount;36.98;NR;Western;01-08-2008
211589;Bridesmaids (DVD & Blu-ray Combo w/Digital/ Back-To-Back);Universal;39.98;R/UR;Comedy;10-18-2011
240410;Hustle & Flow (Paramount/ Blu-ray/ Checkpoint);Paramount;14.99;R;Drama;06-26-2007
237898;Fried Green Tomatoes / Coal Miner's Daughter;Universal;14.98;VAR;VAR;02-05-2013
59639;Sea Chase (Old Version);Warner Brothers;14.97;NR;War;05-03-2005
18802;E.T. The Extra-Terrestrial (Widescreen/ Limited Special Edition/ Ultimate Gift Set);Universal;69.98;PG;Fantasy;10-22-2002
105769;Donnie Brasco (Columbia/Tri-Star/ Extended Cut);Columbia/Tri-Star;19.99;UR;Drama;05-08-2007
112178;Bosom Buddies: The 2nd Season;Paramount;21.99;NR;TV Classics;09-04-2007
81615;Suicide Kings (Special Edition) / Wagons East;Lions Gate;14.98;NR;Action/Adventure;04-11-2006
111415;Over The Hedge (Widescreen) / Madagascar (Widescreen) (Side-By-Side);Paramount;29.99;PG;Animation;06-19-2007
33147;Les Miserables (1998/ Superbit);Columbia/Tri-Star;26.95;PG-13;Drama;10-07-2003
245645;Meanest Man In The World (On Demand DVD-R);Fox;19.98;NR;Comedy;04-16-2013
127938;Gangsters: The Ultimate Film Collection (9-Disc): American Gangster / Scarface / Casino / Carlito's Way (Old Version);Universal;27.98;R;Drama;02-19-2008
3439;Lean On Me (Old Version);Warner Brothers;5.97;PG-13;Drama;10-20-1998
39336;Phase IV (2001/ Fox);Fox;9.98;R;Action/Adventure;04-20-2004
90953;Connors' War;Sony Pictures;9.99;R;Action/Adventure;09-26-2006
223133;Radio Inside (Limited Edition Collection/ On Demand DVD-R);MGM/UA;19.98;R;Drama;12-20-2011
55922;What The Bleep Do We Know!?;Fox;14.98;NR;Comedy;03-15-2005
223390;Night Wolf;Lions Gate;14.98;R;Horror;04-24-2012
165501;Bride Of Frankenstein (w/ Halloween Candy Cash);Universal;14.98;NR;Horror;09-13-2009
252496;Superman III / Superman IV: The Quest For Peace;Warner Brothers;12.97;PG;Fantasy;11-29-2013
11593;Planet Of The Vampires;MGM/UA;14.98;NR;Horror;08-28-2001
239752;Parallax View (Warner Brothers);Warner Brothers;14.96;R;Mystery/Suspense;01-08-2013
110614;Women In The Window;MGM/UA;19.98;NR;Drama;07-10-2007
67138;Atomic Betty #1: Betty Set Go;Warner Brothers;14.97;NR;Animation;10-18-2005
240669;Coach Carter (Paramount/ Widescreen/ UMD/ Checkpoint);Paramount;29.95;PG-13;Drama;08-09-2005
70307;City Of Champions: Boston Sports Greatest Moments;Warner Brothers;24.98;NR;Sports;11-08-2005
146144;Marvel 3-Pack (Blu-ray): Fantastic Four (2005) /Fantastic Four: Rise Of The Silver Surfer / Daredevil;Fox;49.99;VAR;Action/Adventure;11-18-2008
14595;Glass House (2001/ Special Edition);Columbia/Tri-Star;9.99;PG-13;Mystery/Suspense;01-02-2002
254973;Prisoners;Warner Brothers;19.94;R;Suspense/Thriller;12-17-2013
240178;Matlock: The 1st - 7th Seasons (Checkpoint);Paramount;239.99;NR;TV Classics;02-21-2012
239012;Black Rain (1989/ Warner Brothers);Warner Brothers;5.97;R;Mystery/Suspense;01-08-2013
186972;My Dog Skip (Blu-ray/ Cancelled);Warner Brothers;24.98;PG;Family;10-19-2010
111794;Alpha Dog (Widescreen) / 8 Mile (Widescreen/ Edited Supplement) (Side-By-Side);Universal;26.99;R;Drama;07-10-2007
54365;Beethoven (1992) / Beethoven's 2nd (Special Edition) (Beethoven Family Double Feature/ Old Version);Universal;14.98;PG;Family;02-01-2005
257406;DC Super Heroes: The Filmation Adventures, Vol. 1 (Blu-ray);Warner Brothers;9.97;NR;Animation;02-11-2014
9754;All Dogs Go To Heaven;MGM/UA;9.98;G;Animation;03-06-2001
27753;Simpsons: The Complete 3rd Season (Special Edition);Fox;39.98;NR;Animation;08-26-2003
154166;Skinny Bitch Fitness: Booty Bounce;Warner Brothers;14.98;NR;Exercise;04-14-2009
112132;Perfume: The Story Of A Murderer;DreamWorks;19.99;R;Thriller;07-24-2007
81393;Rumor Has It ... (Widescreen);Warner Brothers;5.97;PG-13;Comedy;05-09-2006
123292;Grandes Actrices: Carmelita Gonzalez / Evita Munoz 'Chachita';Lions Gate;9.98;NR;Foreign;12-18-2007
114757;Buffy The Vampire Slayer (1992/ Checkpoint);Fox;9.98;PG-13;Horror;09-11-2007
70482;Blue Collar TV: Season 1, Vol. 1;Warner Brothers;19.98;NR;TV Classics;11-08-2005
160918;John Wayne / John Ford Film Collection: Searchers / Wings Of Eagles / Fort Apache / ... (Old Version/ 2009 Release);Warner Brothers;59.92;NR;VAR;09-15-2009
29385;Once Upon A Time In China (Columbia/Tri-Star): Trilogy (2-Disc);Columbia/Tri-Star;27.95;R;Action/Adventure;08-12-2003
21275;Star Trek: The Next Generation: Season 6 (Old Version);Paramount;69.99;NR;TV Classics;12-03-2002
85147;Queer As Folk (2001): The Complete 5th Seasion: The Final Season (Paramount);Paramount;44.99;NR;TV Classics;05-30-2006
261627;Lone Survivor (Rental Ready);Universal;29.98;R;Action/Adventure;07-01-2014
195320;Romantics;Paramount;14.99;PG-13;Comedy;02-08-2011
144386;Western;Lions Gate;19.98;NR;Foreign;11-11-2008
220112;Notorious (1946/ MGM/UA/ Blu-ray);MGM/UA;19.99;NR;Mystery/Suspense;01-24-2012
239964;Mean Girls (Warner Brothers);Warner Brothers;5.97;PG-13;Comedy;01-08-2013
207312;House M.D.: Season 7;Universal;39.98;NR;TV Classics;08-30-2011
66415;Huckleberry Finn (1974);MGM/UA;14.98;G;Family;08-09-2005
251479;Monsters Vs. Aliens: Cloning Around;Fox;14.98;NR;Animation;10-15-2013
62373;Texas Cyclone;Sony Pictures;14.99;NR;Western;05-31-2005
100536;NBA: Los Angeles Lakers 1985 Champions: Return To Glory;Warner Brothers;49.98;NR;Sports;03-27-2007
54423;Playa Pack: Deliver Us From Eva / How To Be A Player / Best Man / Trippin';Universal;29.98;R;Comedy;02-01-2005
171846;Fraggle Rock: Wembley's Egg Surprise (Old Version);Lions Gate;9.98;NR;Family;02-09-2010
239678;Tupac: Resurrection (Warner Brothers);Warner Brothers;14.96;R;Documentary;01-08-2013
171704;Saw VI (Widescreen/ Unrated Version/ Blu-ray);Lions Gate;14.99;UR;Horror;01-26-2010
159489;Beowulf (2007/ Unrated Version/ Director's Cut/ Blu-ray Movie Money);Paramount;29.99;UR;Action/Adventure;06-16-2009
146889;Fever Pitch (2005/ MGM/UA/ Widescreen/ Special Edition) / Bull Durham;MGM/UA;19.98;VAR;Comedy;01-13-2009
248114;West Of Memphis (Blu-ray);Sony Pictures;35.99;R;Documentary;08-06-2013
179323;Avatar: The Last Airbender: Book 3: Fire, Vol. 3 & 4 (Side-By-Side);Paramount;22.99;GA;Anime;06-15-2010
32210;Truman Show (Paramount/ Checkpoint);Paramount;29.99;PG;Dance/Ballet;01-26-1999
14281;Casualties Of War;Columbia/Tri-Star;9.99;R;War;12-11-2001
46723;Professional (1994) / Big Hit;Columbia/Tri-Star;24.94;R;Action/Adventure;08-24-2004
39343;As Young As You Feel;Fox;14.98;NR;Comedy;04-20-2004
121241;Wonder Pets: Save The Unicorn! (Old Version/ Checkpoint);Paramount;16.99;NR;Family;09-11-2007
171397;Ghost (1990/ Paramount/ Special Collector's Edition/ Academy Awards Gold O-Sleeve);Paramount;14.99;PG-13;Fantasy;02-02-2010
78639;Ice Harvest (Pan & Scan);Universal;14.98;R;Comedy;02-28-2006
29392;Madeline: My Fair Madeline (MGM/UA);MGM/UA;14.95;NR;Animation;08-05-2003
131273;Charlie Wilson's War (Pan & Scan/ Old Version);Universal;9.99;R;Drama;04-22-2008
256325;E.T. The Extra-Terrestrial (Special Edition/ Blu-ray w/ Digital Copy/ Academy Slipcase);Universal;22.98;PG;Fantasy;01-28-2014
27488;How To Lose A Guy In 10 Days (Paramount/ Pan & Scan/ Special Edition);Paramount;12.99;PG-13;Comedy;07-01-2003
148512;Charmed: The Complete 6th Season (Checkpoint);Paramount;29.99;NR;TV Classics;10-17-2006
187170;Last Of The Mohicans (1992/ Blu-ray);Fox;19.99;R;Action/Adventure;10-05-2010
176813;Daria (Paramount): The Complete Animated Series;Paramount;26.99;NR;Animation;05-11-2010
184952;Penguins Of Madagascar: New To The Zoo (Old Version);DreamWorks Animated;7.99;NR;Animation;08-10-2010
256802;Austenland;Sony Pictures;19.99;PG-13;Comedy;02-11-2014
236836;Intouchables (Blu-ray);Sony Pictures;19.99;R;Foreign;03-05-2013
38426;December;Columbia/Tri-Star;14.99;PG;Drama;03-16-2004
41482;Family Favorites: Sports (3-Pack): Little Giants / Little Big League / Hometown Legend;Warner Brothers;38.92;VAR;Family;04-13-2004
31096;In Cold Blood (1967/ R-Rated Version);Columbia/Tri-Star;14.99;R;Drama;09-23-2003
32279;Till Human Voices Wake Us (Checkpoint);Paramount;29.99;R;Drama;07-29-2003
10391;Unlawful Entry;Fox;14.98;R;Mystery/Suspense;05-22-2001
54791;Forgotten (2004);Columbia/Tri-Star;9.99;PG-13;Drama;01-18-2005
196827;Jackass 3 3D (Blu-ray w/ Digital Copy/ Checkpoint);Paramount;22.99;NR;Comedy;03-08-2011
2058;Exorcist (Warner Brothers);Warner Brothers;24.98;R;Horror;03-25-1997
107348;El Dorado (Paramount) / Hatari! (Double Feature);Paramount;14.99;NR;VAR;05-22-2007
240120;Summer School (1987/ Paramount/ I Love The 80's/ Checkpoint);Paramount;14.99;PG-13;Comedy;08-05-2008
2869;How Green Was My Valley;Fox;14.98;NR;Drama;03-07-2000
162240;Miss Congeniality (Deluxe Edition) / Miss Congeniality 2: Armed & Fabulous (Widescreen) (Double Feature);Warner Brothers;12.97;PG-13;Comedy;09-15-2009
84258;Animaniacs, Vol. 1;Warner Brothers;44.98;NR;Animation;07-25-2006
162589;CSI: Crime Scene Investigation (Paramount): The Complete 9th Season (Blu-ray);Paramount;89.99;NR;TV Classics;09-01-2009
165430;Children (2008);Lions Gate;14.98;R;Horror;10-06-2009
138590;Sum Of All Fears (Blu-ray/ Old Version);Paramount;22.99;PG-13;Action/Adventure;07-29-2008
32821;Blind Spot. Hitler's Secretary;Columbia/Tri-Star;14.99;PG;Documentary;10-28-2003
56589;Apollo 13 (Pan & Scan/ Anniversary Edition);Universal;12.98;PG;Drama;03-29-2005
120971;Thin Red Line (1998/ Fox/ SensorMatic);Fox;9.98;R;War;07-26-2005
21627;Pumpkin;MGM/UA;14.98;R;Comedy;11-05-2002
137483;NCIS: Naval Criminal Investigative Service: The 1st - 5th Seasons;Paramount;269.9;NR;TV Classics;08-26-2008
66858;Viva La Bam, Vol. 1 (UMD);Paramount;24.99;NR;TV Classics;08-30-2005
103325;Opal Dream (Universal);Universal;14.98;PG;Family;04-03-2007
22673;My Neighbor Totoro (Fox);Fox;9.98;G;Anime;12-03-2002
18453;Hannibal (2001/ Special Edition) / Silence Of The Lambs (Special Edition) (Box Set);MGM/UA;39.98;R;Thriller;08-27-2002
157761;Flintstones In Viva Rock Vegas (w/ Movie Money);Universal;14.98;PG;Comedy;05-26-2009
24936;Thrill Of It All!;Universal;14.98;G;Comedy;02-04-2003
4057;Muppets From Space;Columbia/Tri-Star;9.99;G;Family;10-26-1999
45006;Crossroads (1986);Columbia/Tri-Star;9.99;R;Drama;08-10-2004
17102;To Gillian On Her 37th Birthday;Columbia/Tri-Star;9.99;PG-13;Drama;05-07-2002
166370;Forrest Gump (Paramount/ Chocolate Box Giftset/ Checkpoint);Paramount;24.99;PG-13;Comedy/Drama;11-03-2009
55389;My First Mister (Special Edition/ Checkpoint);Paramount;19.99;R;Comedy;04-23-2002
253974;Elysium (2013 w/ Digital Copy);Sony Pictures;30.99;R;SciFi;12-17-2013
14250;Arctic Blue;Columbia/Tri-Star;9.95;R;Action/Adventure;11-20-2001
177537;Shrek (Widescreen/ Special Edition/ Checkpoint);DreamWorks;12.99;PG;Animation;05-11-2010
239914;Lassie (1994/ Warner Brothers);Warner Brothers;5.97;PG;Family;01-08-2013
181131;Single Man (Sony Pictures);Sony Pictures;14.99;R;Drama;07-06-2010
